respondent_id,region,department,employment_type,age,user_language,sentiment_1,sentiment_2,sentiment_3,sentiment_4,sentiment_5,sentiment_6,sentiment_7,sentiment_8,sentiment_9,sentiment_10,sentiment_11,sentiment_12,sentiment_13,sentiment_14,sentiment_15,sentiment_16,sentiment_17,sentiment_18,sentiment_19,sentiment_20,sentiment_21,sentiment_22,sentiment_23,sentiment_24,sentiment_25
NOV_RESP_0011,Asia Pacific,Product,<3 year,45-55,EN,2.58489722813247,2.344238744032974,1.4500612023347714,2.9568350784142705,2.102178428694321,3.2425320306460765,2.6760753659992336,2.3651746175114345,2.9212998620327038,2.428420014543945,1.8343919078814275,2.171568523889459,2.245245532533058,2.039559314203165,1.834187520174541,2.5733150356771715,2.3268343658598383,2.3273719136300404,2.9550432453986786,2.2061334119530445,1.4859300172442214,2.2315457138995765,1.873495086221076,2.612804117472931,1.1056356293164178
NOV_RESP_0012,Asia Pacific,Finance,3-10 year,55+,EN,1.9980967508450793,2.658620459160218,1.7616924590497347,2.224033481206622,2.629603973326108,2.7443914386041515,1.7662943113370253,1.3535753617986974,2.631603244131016,2.368641575527577,1.9523503523831618,1.830044844346813,2.24053785173279,2.2883856260028894,2.1443537591615014,2.2677766452298087,1.2701433352201574,2.237612676975444,3.219261921731062,1.898916372515346,1.913161368972515,1.929965322773986,2.3262434907440492,3.1850737486335112,1.937906686165171
NOV_RESP_0013,North America,Operations,3-10 year,55+,EN,2.1543441587505683,1.8477287487041911,1.5547565908151668,2.499583059868545,2.7695851948857393,2.6011282436015053,2.3337393240197186,2.5829294596063592,2.7373831804293314,2.7576138237714134,2.5429156276816673,1.624961554790531,1.0152654636447112,2.125132754786402,1.6311258913713986,2.818935706992442,1.7252914685170637,1.18515453546532,2.5603440891587197,1.5433075714929578,2.433828724736278,2.0211253019772766,2.0118108670118273,3.0574581261294926,2.0488469728685503
NOV_RESP_0014,Europe,Engineering,10-20 year,45-55,EN,2.740704655521766,2.5488829563469437,2.0595925063910316,2.652976175233592,2.3450068892356213,2.477933190760874,2.101902578618038,2.197084293449144,2.882043431720061,2.9701556072420434,2.4667635443919886,2.9885269081144226,1.5567694621062422,2.5289306193185346,2.1398996545850966,3.2110662464845956,1.6856578269654099,1.543259476899842,2.5862964389975156,1.3295849927288894,1.5147991884351533,1.4439268008061017,1.6631302416079377,2.8840116656845036,2.520742244566263
NOV_RESP_0015,North America,Operations,>20 year,55+,EN,2.026455471650976,2.542452269650756,1.6413539762838092,3.0457214706729765,2.754150845897775,2.310187058839922,1.8741298649653624,2.8405708834988745,2.69524588875635,2.8914840878549777,1.4468552721594288,1.8368408374466898,1.8529777320790755,2.243175375579532,1.8467214804648897,2.820229926369519,1.6669412612846244,1.8490745840584653,2.807498008437643,2.189263989478078,1.993232746719525,1.3673916962764068,1.28365365582044,3.1661427202157326,1.9551349937267526
NOV_RESP_0016,Europe,HR,3-10 year,35-45,EN,2.0593708032309213,2.776897080623614,2.154634618840608,3.0304610852123623,2.923064286757691,2.417224813019246,2.8712417357681868,2.525301895371205,3.2017040453631966,2.143934357898052,2.3488214729095387,2.423781759858557,1.1196977012750104,1.7487250015664164,1.2580452468932874,2.493336695535191,2.26172773158303,2.2597720818677147,2.778336512306427,2.643271473359073,1.1682909732577489,1.229543962804677,1.6286318255115857,3.003767011512176,1.7981991651645974
NOV_RESP_0017,North America,Product,<3 year,35-45,EN,1.7856581120013029,2.6353414792378294,1.3314525398860815,3.0159874550069725,1.786957339914042,2.9828207933907174,2.101465864820842,2.45673326791725,2.36976141249712,3.0914966252154112,2.059714942949109,2.415158921164563,1.8590654808426637,2.3684617458490025,2.2689851460370583,2.281000882182443,1.6156895735247883,1.385951306307266,2.8803077942998736,1.7753955386984017,1.1507917267782959,2.0116156472751974,1.1766979985815988,2.6821625736095225,1.79798484363188
NOV_RESP_0018,Europe,Finance,>20 year,35-45,EN,2.045053192259497,2.635195354949026,1.9757686724500676,2.235305135730546,2.5738105928743535,2.198201340145132,1.9838418867114467,3.1062711118280664,2.6505109315671653,2.302653617583711,1.1921388036452638,2.3715020690761786,1.4400361615859711,2.2590154083437257,2.4407243125724376,2.398136852419667,2.0450638577081217,2.293337624267437,2.118475907224399,1.6670737573464773,1.4296449966541187,1.6142923435733434,1.5772594975579926,2.6081926446263863,1.3807188007681597
NOV_RESP_0019,Europe,HR,>20 year,<25,EN,2.4024200791849353,2.6924198713169023,2.537314505663654,2.7461101703027047,2.0459862956324932,2.4742138732914105,3.1462386405769514,2.7373376712801862,2.4909943993669175,3.1301807677768703,1.8677689386071712,1.7431739097067989,2.503806300145774,1.7416736948531195,1.2767020923453725,2.887967943699499,1.951936801545441,1.8067028591231482,2.561940862298103,1.967966210460946,1.5673454570493832,1.5046716609111244,1.3832646086382818,2.7338730886548164,1.5078694902401604
NOV_RESP_0020,Asia Pacific,Engineering,10-20 year,35-45,EN,2.1634009934363108,1.4695569512930866,2.3725769497509877,2.663317556474128,2.3419060828627334,2.5933201752548283,2.669933522882965,1.9153183418832835,2.489921713380003,2.659363019102554,2.148227877873028,2.8449258052986717,2.4386127761581826,2.647333683869638,1.76877222157251,2.4156976026453862,1.5286853105127725,1.968084476777131,2.0534349698785404,1.8058352387173986,1.6327756231376012,1.2118580442943672,1.9281137075123416,2.715929073779793,1.8391073657435975
NOV_RESP_0021,North America,Sales,10-20 year,<25,EN,2.069707994229001,1.6022977260261393,2.8453278607803427,3.0537726216313597,2.570592087228394,2.1396574001937907,3.2517878788772716,2.1362300145371766,2.7348237261544175,2.563688237570724,2.250063959812306,2.346815965768267,2.141296133356044,2.143618741604306,2.3600818766388785,2.510786712324849,2.1628413880970943,2.012829653326147,2.984206404693663,2.3198723042824243,1.675689436753621,1.915846298313245,1.916774800630586,2.5434977545059363,1.7042786828123209
NOV_RESP_0022,Europe,Engineering,3-10 year,35-45,EN,2.518283087192283,2.538694825215792,2.9540399802151462,3.0821613449434544,1.7896494090033785,2.261344898657282,1.879754271832268,1.8428581021320969,2.570642653266194,2.6642893465452033,1.4395028107935113,1.3702588576933956,1.5325044755149126,2.6317069252934857,2.4530729825859323,3.0659358256600155,1.9484543437598076,2.1694676856656883,3.143068124424591,1.7197113349943516,2.0031203228771948,2.1694834258102564,1.1877457761492354,3.2325208632521067,1.8109234503476506
NOV_RESP_0023,Europe,HR,<3 year,45-55,EN,3.053529683673259,2.013760213248759,3.040100708982186,2.629287918879092,1.469075205116227,2.4455942173691105,2.9415879981944864,2.9669796058380324,2.882952857846503,3.0357518004004693,1.531000085929606,1.7464094033204816,1.1755575304208394,2.0322407412679677,2.356382416837371,2.7169333923317676,2.29203773172671,1.6410922471991471,2.4886092635325325,2.081765646595946,1.5862046857217964,2.2566819101260935,1.2772650991501935,2.784880229066149,2.0622432644081754
NOV_RESP_0024,North America,Finance,3-10 year,35-45,EN,2.259024520322722,1.7309861861316949,2.6296800913766396,2.4676211778411488,2.293436053347932,2.0856193426938474,1.9564523153834013,2.6999079416497094,2.7208668373127614,2.1269036440836264,1.5389449842586735,1.9968810755766524,2.5425444841107048,2.1705576778286684,1.4737410230133277,2.39720194604574,1.8470360466821647,1.1813743071945897,2.83607877741857,1.9159492344259665,2.062672907074324,2.5324254135422195,2.198884387735263,2.7621553075850676,1.368774495597932
NOV_RESP_0025,Asia Pacific,Operations,>20 year,<25,EN,1.948537853959821,1.8872297066753192,1.615104792247894,1.8509459748625745,2.1315529734187617,2.961398824986363,3.111082558569593,2.073398420776416,3.049673546477947,2.4783293489352625,1.334557020725761,2.3526752114810843,1.93550171692469,2.9134367014414573,1.4744715931951853,3.32385909191663,2.549376491103706,1.7677978343371432,2.7379954294024755,1.7467817508738337,1.7318375260704715,1.6799700098890598,1.8985992804139562,2.764267508143319,2.2575448924448183
NOV_RESP_0026,Asia Pacific,Marketing,>20 year,25-35,EN,2.3341845816182927,2.2472602084461215,2.528893516828151,1.9638933824823717,2.433612263390024,2.553688800266502,1.9788507191588596,1.6732682196945865,3.0908133826365867,2.8670401338425227,2.163067367675918,2.7712356953391666,2.064139100198411,2.782347173948901,2.276698934567673,2.4133083440414933,1.591366766913726,1.5863312395078422,2.685294886631779,2.525957137846385,2.1346543191289338,1.8153617208060921,1.899158527216616,3.1562391005360113,1.9486060450670144
NOV_RESP_0027,North America,Marketing,10-20 year,25-35,EN,2.1703187444712713,2.727161163616774,2.5435218229356815,2.341269702734689,2.626221177638933,2.4259146981584787,2.3982595729552054,2.3944375063932237,2.7667429371545227,2.4080547534530345,1.5285761028426204,2.066104797158088,2.7223929412917363,1.1431401154879555,2.35082653663754,2.8502852151911138,1.553869055460683,1.6602842231886592,2.463205594955169,2.6105078855648247,2.1415466105603813,2.2244725618646877,1.57044000305542,3.2976037668436478,1.9154048595841755
NOV_RESP_0028,Europe,Engineering,<3 year,<25,EN,2.8419324050806263,2.9511981051359286,2.154237583576578,2.271433607477812,2.0588352129929897,2.225238786230498,2.803529645693695,2.375058846349194,3.1948898044051246,2.9871647573451527,2.176664211227601,2.6492710535948394,1.662502210924979,1.5345498278721568,1.6610993432999723,2.5927937082318095,1.8902716543404845,2.014897757592212,2.780341013576262,2.2409831747778948,2.4388364972027157,1.6951561986593076,1.807263119844498,2.481765792538194,1.896012736167319
NOV_RESP_0029,Asia Pacific,Marketing,10-20 year,35-45,EN,2.4202962767460012,2.4174975748223493,1.9702075862656652,3.0559044951669048,1.9535120709960874,2.068734739077935,3.097120197731202,2.015719267660665,2.4918485354874673,3.169272335693718,2.4650409276723764,1.8382605802795908,1.985627994332017,3.0647951858139453,2.3768709301324407,3.0601137349061345,2.2732177398930857,2.035197080505843,2.8088763812371247,1.9357117022089598,1.877244874189912,2.108348565584849,1.4967467355475916,2.877139006069939,1.6889937154366113
NOV_RESP_0030,Asia Pacific,Engineering,10-20 year,25-35,EN,2.309010510286606,2.6516582370634407,2.141084850804063,2.736411100301645,2.2469609775305606,2.8417929077192743,2.502338193285251,2.0523324504522873,3.021104331547993,1.9914361733087338,2.2504100345873534,1.656639278571331,2.361332156656702,2.1797043316829425,2.1375256793016724,2.7117479820448716,1.307635841635137,1.5999704725273496,3.0493551905855543,2.325546841096433,1.8923360007285521,1.235583958301023,1.7228843006590426,3.050911314747432,1.7872816105383582
NOV_RESP_0031,Asia Pacific,Sales,10-20 year,45-55,EN,2.375216990399986,2.1417016744375936,1.5323607847146565,2.7497595194217364,2.066185172562466,2.4401500675318193,2.506398679859686,1.662805647183418,2.0187476542582026,2.4170264433643527,2.2500063722293016,2.3602019746241454,1.2627579663251984,2.572352648832079,1.9436316629256338,2.218998563501818,1.8917701600449384,2.03096518299698,2.9326849734796516,1.933427594489447,1.8809997589090606,2.2488505231166567,1.6022630554989612,2.9508797189865765,2.331720820051998
NOV_RESP_0032,Europe,Operations,10-20 year,55+,EN,2.2623332795294226,2.280039059303772,2.1211457042799458,2.745208882821258,2.7746465721042934,2.4725936120522753,1.9565579322874092,2.604356293914435,3.137115040850525,2.5237777292809516,1.338854373807709,2.1385482790374697,1.8674012043381498,2.260037040987198,2.4503207332602694,3.029443118473939,2.183810128107187,1.7551785091645802,3.1486416834405566,1.481296993171867,1.6087949950072025,1.48209416375427,1.5124750911540057,3.0628039872572796,1.6180549557875858
NOV_RESP_0033,Asia Pacific,Sales,3-10 year,45-55,EN,1.8517594709425835,2.0782271372349124,2.159601272358082,3.059783567012756,2.119486751814263,2.6378629336314807,2.513979541760279,2.6614751334616686,3.129837671699428,2.3225555607726407,1.8554016882269553,2.453326777319013,2.1841941605735107,2.9717372697944366,2.2679919747595885,2.5476906237890296,2.2778984085421743,2.2116806073554165,3.0752658949561362,2.224695519196378,2.1927485222313585,2.3161177768352785,2.245670895124444,3.1033740628935047,1.7537379518589216
NOV_RESP_0034,Asia Pacific,Operations,3-10 year,25-35,EN,2.441194507262984,2.4657069120602055,2.277663890306587,2.4264044650125096,2.3380605594419777,2.7432396925264504,1.9671971831791895,2.2578587014225238,2.5266365661183694,2.754501252208004,1.5717618492641718,2.674724099565192,1.974197879200382,2.3156700484571227,1.8683034430143726,2.8618019525423373,1.9810125600184165,2.180576107337209,2.5043506229837598,2.0188013661367545,1.9678104361627298,1.6113752223169724,1.408263510166388,2.746255011078017,1.9193996574442187
NOV_RESP_0035,Europe,HR,<3 year,25-35,EN,3.0394200317159377,2.0434677243867756,1.5753266053591257,3.049412965957686,2.7664028718824616,2.239595227940794,2.470489711839408,1.987229741018349,2.6789578446366917,2.963234599995842,1.8359368707548838,2.4913989547813933,2.0587933944454604,2.439563389170237,1.8453827177760413,2.515865813255144,1.3849455460443572,1.5173973471650308,3.0422000345137095,1.7808951664400845,1.5194378331335838,2.086660340091425,1.7739616295723857,3.0886080809210275,1.3319084627696105
NOV_RESP_0036,Asia Pacific,Marketing,3-10 year,<25,EN,3.0284852670311677,2.489707607905206,2.3641986549629443,2.7579061450529867,2.5406452263228285,2.6753412023280103,2.9980743578370763,2.4600231970851194,2.9757371974493294,2.4538544048905977,2.6193321582216256,1.7670873864069885,2.56807782801272,2.2317765987995033,1.4198278109124056,2.7441619786312583,1.9639911094745077,2.1259096927641576,2.6380032477579496,1.862467576315031,1.1388512060349265,1.5952935830415769,1.2866910292286569,2.3239898958346856,2.2296917246805803
NOV_RESP_0037,North America,Engineering,<3 year,45-55,EN,2.041370887108802,2.3189392944432035,2.162770866345352,2.1506604661438606,2.834035878472837,2.842703938546156,2.4048222393841754,2.3316708539419624,2.8569905435813916,1.8055952558197272,1.9640643650971348,1.7872551937276056,1.4322813014906977,2.1744927746243037,2.7549236788859197,2.910123212928134,1.7696570353483747,2.052619252691454,3.1416660723730567,2.2262809188261543,1.8271625782356833,1.4323419579731407,1.8153014182473048,3.0469008425121573,2.203696315903462
NOV_RESP_0038,Europe,Finance,10-20 year,35-45,EN,2.5075982556975966,2.3219288274087266,2.4839524755941866,2.47693882488778,2.870370748553008,2.6396641428533205,3.1850845099653644,2.1680393411140018,2.7926644912818883,2.0381111045257176,1.856487319484876,2.237412515775871,2.3655258718149463,3.042330439621522,2.031633677253432,2.238950402415974,2.2515656476569554,1.316285685770433,3.0535267371681827,1.7415068539671859,1.821916845398329,2.1923581956901015,1.5474164940795014,3.179062676011211,2.060677859362291
NOV_RESP_0039,North America,Marketing,>20 year,45-55,EN,2.3352787269306297,2.9483243380022186,2.456641629228336,3.065480455481421,2.2242099986055206,2.4500852583172392,2.9154823514297186,1.8008270142299667,3.211403627733555,2.7237519432756905,1.6275960239711764,1.564037645041186,1.529888880576325,1.3669081311356412,1.8202012759071955,2.8585641436135143,1.7372666275778146,2.3269549636565903,3.129373457454672,2.2618017434419424,1.8428064745203063,1.2688899911622376,1.3214361685913194,2.842676237005,1.394289216586747
NOV_RESP_0040,North America,Finance,3-10 year,<25,EN,2.3437812496729777,2.1950807621784225,2.2629225935204835,2.049850384065185,2.7439684038441783,2.9424602337702894,2.42703997977666,2.277128812632311,2.6929530873384677,1.916902783891624,2.635332172581718,1.7767703901716254,1.5426595516273676,2.160717138849773,2.4247225687853255,2.419474104955158,1.3548850671800292,1.5389804333164212,2.819975033047665,2.773362564770479,1.3019752130343414,1.262393833561772,1.220169173396859,2.278965021253462,2.2461625086164387
NOV_RESP_0041,North America,Engineering,<3 year,45-55,EN,2.7621976009438085,2.2459532218625986,2.74358432276296,3.0543337819499534,2.2565728805160963,2.2669915912993637,2.6026344555219767,2.106420779406941,2.4974096283196205,2.254528531293989,2.7328179145189972,2.33207333334056,1.5883487564971353,1.2327538612767264,1.456527620156911,2.8168655450484055,1.3692162774220598,1.9514972142053293,2.511855330685851,2.0328472926979364,1.8548574845671446,1.8561968165768359,1.4834415486487214,2.823999866515745,1.4519379991146546
NOV_RESP_0042,Europe,Operations,10-20 year,25-35,EN,2.5492014707325326,2.346335095135814,2.122759132582905,2.7559133110296403,2.138523601721798,2.5327401186831042,2.711531036014985,2.449889224959018,2.660507467655113,2.695231597119409,2.335509354619315,2.3402881977590995,2.558028593187349,1.8382608358004744,1.8772207472186562,1.9891281988826688,2.337312058642055,1.7815747887096067,2.797299198012483,1.7827301338399573,1.6951810892771235,2.1978129673737326,1.8847749215817255,2.9608813786578674,2.1127212913787288
NOV_RESP_0043,Europe,Product,<3 year,<25,EN,2.6658984622775113,2.221161792877764,1.6363230219900085,2.2580659920833366,1.8656631131202634,2.8839647112186997,2.9720551403762885,2.939477254024273,1.9247135853123407,2.8069856771996085,2.943526344919176,2.484758095236705,1.0371225597778329,2.9758763538162945,2.0507778903247247,2.4575999261060817,2.2631739185576287,1.4923859842203058,2.716968057960485,2.6174106605830323,2.029245767355566,1.8000782831008322,1.6421329082010034,2.566730836984602,1.690772316022861
NOV_RESP_0044,Asia Pacific,Finance,3-10 year,25-35,EN,1.7769827021022686,2.4689185917054073,2.749816819229307,2.4134868400867076,2.7386224604960527,2.487063555915363,2.554998253882178,1.8676316204409802,2.533256617438719,1.9863138555346747,2.0446690539143852,2.2304980228842615,1.472222904304089,3.0344903470263116,2.154227613092919,2.5424244339246416,2.274363811457793,1.476939060718525,2.764094456726001,1.6237620475704408,2.3832513972705422,1.4979266096422694,1.5684772784147882,2.975033327984913,2.015543174873408
NOV_RESP_0045,Asia Pacific,Finance,10-20 year,<25,EN,1.771163401876482,2.569063525086587,2.151215707450026,2.7439694740846132,2.4781723898689183,3.1047699491103082,2.5303841490684746,2.1687395637480993,2.7503436039652525,2.75193584370316,2.0369841268986306,2.023177399346886,1.557803852212108,1.9524973522039095,1.4736578987775584,3.1452791209112876,1.5660611163438138,1.6063750416425384,2.5801787564779373,2.330913055770379,1.5952813865975095,2.1719443895096773,1.2969378107919074,2.9718581494604024,1.4738414040259276
NOV_RESP_0046,Europe,Operations,10-20 year,<25,EN,3.0594101969475713,2.5657815040279983,2.288525717097108,2.4203112186361313,2.3474850740500846,2.5240519624429556,2.3064712010607087,2.6328448920958465,3.2051701197467914,2.334245581720605,1.5348367236100013,2.08055963147279,2.8724819178940324,1.934349174273471,2.719110901818329,3.1534260099680775,1.7093479041766817,1.992431645491322,3.214993855548989,1.8528828668205057,1.6401141202199334,1.5229109706974993,1.2884078558799847,2.7189190487367063,1.3563246466429728
NOV_RESP_0047,North America,Engineering,>20 year,25-35,EN,2.1502372535836156,2.4374155865430525,1.6516255433518214,2.8755656189491896,2.963425402734107,2.7401353716889245,2.4650398908781725,1.8634613165474698,2.2395055058568603,2.0080777743240255,2.0454243131216123,2.073935264499609,2.128328069106549,1.5437209562616827,2.5604035284320052,2.6862509232991827,1.9991201584659932,1.381929555487335,3.108605489088195,1.9100831173295183,1.7778409341896024,2.014876282750187,1.2248764619375172,2.758764871597823,2.1257313553231785
NOV_RESP_0048,North America,Engineering,3-10 year,55+,EN,2.630384239831729,2.2358658646325402,2.073576868880513,2.6487830095999416,2.464920479059656,2.5759550210629425,3.2012576767420162,2.2615666725831907,2.7110531410342795,2.1037082955844637,1.4533538306971912,1.5586424048796754,1.5707677207431927,2.749076761120601,2.0497682043136236,2.702936000685616,2.0232672480255096,1.9503122719240713,3.14024614044408,1.283293873165825,2.355652616737467,1.1713797212473487,1.5525652157764815,3.2350116907773154,2.110874589208411
NOV_RESP_0049,Europe,Product,3-10 year,35-45,EN,2.164798881027586,2.6241375549919006,2.041298455168474,2.2461331810064076,2.5374491999451187,2.2602200034515656,2.5135246703639025,2.240689522463215,3.1238213929969496,2.7408781327449936,2.043674069272703,2.3490857849070834,2.4921171268872664,2.43434266979405,2.061321149176641,2.2768936096369665,1.5577223567780858,1.6462285788376674,2.649107917574487,1.839701603573282,1.856574048177445,2.015238059039107,1.6587812410510654,3.072758208133649,1.750311944473844
NOV_RESP_0050,Europe,Operations,>20 year,55+,EN,1.6835949476444307,2.3516774500352184,2.0437664822846955,2.067935946640665,1.8089302690268823,2.113097090830467,2.6741124350241043,2.341632578285927,2.2007147376808236,2.6791881985373895,2.573173340466826,1.8412295098879004,1.165283165998638,1.9307910609203223,2.3403303218319236,2.798548582093011,1.761998653856667,2.2265885340927873,3.2493110286431577,1.6505549878510524,1.3910780054795788,1.5623857209880558,1.4733154804075717,3.272924921669673,2.013684572830748
NOV_RESP_0051,Europe,Finance,<3 year,45-55,EN,2.9568421207930085,1.92839185341443,2.2234198472555313,1.7584464959489974,1.8572151150932767,2.385262900743173,2.517629733776875,2.3023141406716383,2.4881583100218085,2.491166873985074,2.5601617542884156,1.855638977476181,2.565806980173846,2.5557254667355487,2.2336412541914705,2.2340270088223266,2.216213306753945,1.6945586411204714,2.424670036985539,2.2366534691381097,1.2169934424558184,1.5079081239524084,1.5841523155420458,3.17794562260694,1.5569343760932342
NOV_RESP_0052,Europe,Marketing,3-10 year,45-55,EN,2.1883451829685225,2.6264516698950144,1.7351534397424686,2.727427309712416,2.7514457669424974,2.318741183910956,2.836318601550367,2.2881589382154806,2.4072577005012965,2.464177453024528,1.818183082862826,2.081596139148031,1.9533919535278985,2.4331052518241765,2.252810178085712,1.936119713514568,2.026551883018495,1.3478833033954465,2.738840851446533,1.995871895187625,2.1595574578375434,1.7908268171981445,1.7196219033524431,3.0868687879871954,2.2508634648424306
NOV_RESP_0053,Asia Pacific,Sales,>20 year,<25,EN,1.8194885658387783,2.0415261856617866,2.560539627827275,2.3485818927494524,1.9611165205515024,2.78012796185534,2.8596179976925904,2.6250784652014643,3.046533800953069,2.26529195772394,1.460474555308277,2.6547713225228415,1.7395066243886927,2.1337868488860265,2.5829838264666893,2.7978860055533055,2.134243035018635,2.550892796013657,2.5893677383526743,2.4010241643547325,1.7563008029204341,1.9855838881837307,2.218746796336512,3.0545938258369807,1.9696192930005159
NOV_RESP_0054,Asia Pacific,Product,10-20 year,<25,EN,2.7269167323044092,1.9402168764963157,1.4501512036078825,3.0432966605354723,1.945469450552343,2.397563925608466,2.3315701148398706,2.5255890274260153,3.032437489310842,2.7384892064847497,1.8621108796517116,1.9933391853449391,1.96522384745403,2.131218937125961,2.6672182020908295,2.681935860305478,2.3261440553853427,2.0331116956679662,3.1652905470893438,2.1056774742562174,1.3642632550434302,2.0212120141594543,1.327556238718203,2.6689487870976305,1.9725565386676787
